type,title,note text,source location,tags,notebooks,study set,last updated,created
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/22?lang=eng&id=title3,,,Default Set,2022-06-05T12:44:24.290Z,2022-06-05T12:44:24.290Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/hel/12?lang=eng&id=p4-p5,,,Default Set,2022-05-29T15:55:47.537Z,2022-05-29T15:55:47.537Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/21?lang=eng&id=title4-p14,,,Default Set,2022-05-29T15:52:29.917Z,2022-05-29T15:52:29.917Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/21?lang=eng&id=p2,,,Default Set,2022-05-29T15:49:25.901Z,2022-05-29T15:49:25.901Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/20?lang=eng&id=p4,,,Default Set,2022-05-29T15:48:31.909Z,2022-05-29T15:48:31.909Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/20?lang=eng&id=p2,,,Default Set,2022-05-29T15:48:20.915Z,2022-05-29T15:48:20.915Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/20?lang=eng&id=p3,,,Default Set,2022-05-29T15:48:11.986Z,2022-05-29T15:48:11.986Z
reference,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/22?lang=eng&id=p2,,,Default Set,2022-05-29T15:23:03.563Z,2022-05-29T15:21:59.336Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/heb/12?lang=eng&id=p12,,,Default Set,2022-05-27T19:35:58.030Z,2022-05-27T19:35:58.030Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2010/04/the-divine-call-of-a-missionary?lang=eng&id=p30-p31,,,Default Set,2022-05-23T15:07:28.179Z,2022-05-23T15:07:28.178Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/22-thoughts?lang=eng&id=p10,,,Default Set,2022-05-22T16:00:27.345Z,2022-05-22T16:00:27.345Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/22-thoughts?lang=eng&id=p8,,,Default Set,2022-05-22T15:57:52.866Z,2022-05-22T15:57:52.866Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/22-thoughts?lang=eng&id=p6,,,Default Set,2022-05-22T15:57:20.905Z,2022-05-22T15:57:20.905Z
reference,,"Saying ""It is Corban"" meant that it was designated as a gift for the temple or religious purposes, and the Pharisees considered it an exemption against helping parents in need. The gift may even be retained until the end of the giver's life.<div><br></div><div>Christ condemned this imagined and unauthorized loophole to one of God's most important commandments.</div>",https://www.churchofjesuschrist.org/study/scriptures/nt/mark/7?lang=eng&id=p9-p13,,,Default Set,2022-05-20T21:45:21.926Z,2022-05-20T21:41:17.465Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/nt/mark/7?lang=eng&id=p5-p7,,,Default Set,2022-05-20T21:30:38.729Z,2022-05-20T21:30:09.074Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/lev/19?lang=eng&id=p5,,,Default Set,2022-05-20T20:50:08.422Z,2022-05-20T20:50:00.675Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/lev/19?lang=eng&id=p4,,,Default Set,2022-05-20T20:49:21.803Z,2022-05-20T20:49:21.803Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/lev/19?lang=eng&id=p3,,,Default Set,2022-05-20T20:49:16.431Z,2022-05-20T20:49:11.238Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/19?lang=eng&id=title3,,,Default Set,2022-05-20T20:46:45.463Z,2022-05-20T20:46:45.463Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bd/leviticus?lang=eng&id=p2,,,Default Set,2022-05-20T20:46:32.133Z,2022-05-20T20:45:51.792Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bd/leviticus?lang=eng&id=p2,,,Default Set,2022-05-20T20:46:22.043Z,2022-05-20T20:46:19.232Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/19?lang=eng&id=p2,,,Default Set,2022-05-20T20:44:42.379Z,2022-05-20T20:44:42.379Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/19?lang=eng&id=p2,,,Default Set,2022-05-20T20:44:22.267Z,2022-05-20T20:44:22.267Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/1999/04/obedience-the-path-to-freedom?lang=eng&id=p14,,,Default Set,2022-05-14T23:11:53.585Z,2022-05-14T23:11:53.584Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/1999/04/obedience-the-path-to-freedom?lang=eng&id=p8-p9,,,Default Set,2022-05-14T23:08:51.003Z,2022-05-14T23:08:51.003Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2022/04/46martinez?lang=eng&id=p23,,,Default Set,2022-05-08T16:33:58.017Z,2022-05-08T16:33:58.017Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/34?lang=eng&id=p29,,,Default Set,2022-05-08T15:19:11.436Z,2022-05-08T15:19:11.436Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/34?lang=eng&id=p17,,,Default Set,2022-05-08T15:18:24.896Z,2022-05-08T15:18:24.896Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/34?lang=eng&id=p10,,,Default Set,2022-05-08T15:17:01.749Z,2022-05-08T15:16:56.155Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/34?lang=eng&id=p8,,,Default Set,2022-05-08T15:16:31.099Z,2022-05-08T15:16:27.159Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/34?lang=eng&id=p9,,,Default Set,2022-05-08T15:16:17.583Z,2022-05-08T15:16:17.583Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/34?lang=eng&id=p1,,,Default Set,2022-05-08T15:15:06.415Z,2022-05-08T15:15:06.415Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/32?lang=eng&id=p15-p16,,,Default Set,2022-05-08T15:14:19.419Z,2022-05-08T15:14:10.213Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/17?lang=eng&id=title5-p8,,,Default Set,2022-05-08T02:34:41.325Z,2022-05-08T02:34:41.324Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/24?lang=eng&id=p12,,,Default Set,2022-05-07T18:54:15.683Z,2022-05-07T18:54:15.683Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/24?lang=eng&id=p3,,,Default Set,2022-05-07T18:53:28.625Z,2022-05-07T18:53:28.625Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/23?lang=eng&id=p1,,,Default Set,2022-05-07T18:50:39.106Z,2022-05-07T18:50:39.106Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/1-sam/15?lang=eng&id=p2-p3,,,Default Set,2022-05-01T14:42:06.223Z,2022-05-01T14:42:00.143Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/pgp/js-h/1?lang=eng&id=p5,,,Default Set,2022-04-24T18:15:29.558Z,2020-09-08T06:50:53.071Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/matt/24?lang=eng&id=p21,,,Default Set,2022-04-24T18:15:04.057Z,2022-04-24T18:14:57.448Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/28?lang=eng&id=p14,,,Default Set,2022-04-24T15:42:08.671Z,2022-04-24T15:41:57.802Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/pgp/js-h/1?lang=eng&id=p6,,,Default Set,2022-04-19T13:47:45.574Z,2018-10-06T14:16:46.691Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/14?lang=eng&id=p13-p14,,,Default Set,2022-04-05T14:45:05.305Z,2022-04-05T14:44:23.602Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/15?lang=eng&id=p2,,,Default Set,2022-04-05T14:40:59.304Z,2022-04-05T14:40:59.304Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/gen/45?lang=eng&id=p26-p28,,,Default Set,2022-03-20T01:58:18.862Z,2022-03-20T01:58:18.862Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2007/04/the-healing-power-of-forgiveness?lang=eng&id=p6,,,Default Set,2022-03-20T01:21:35.107Z,2022-03-20T01:21:35.107Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/9?lang=eng&id=p43,,,Default Set,2022-03-15T12:41:59.950Z,2022-03-15T12:41:59.950Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/gen/39?lang=eng&id=p21,,,Default Set,2022-03-13T18:58:25.210Z,2022-03-13T18:58:25.210Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/gen/37?lang=eng&id=p11,,,Default Set,2022-03-13T18:55:09.733Z,2022-03-13T18:55:09.733Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/gen/37?lang=eng&id=p31-p32,,,Default Set,2022-03-13T18:53:25.226Z,2022-03-13T18:53:25.226Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/9?lang=eng&id=p14,,,Default Set,2022-03-10T18:58:54.663Z,2022-03-10T18:58:54.663Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/9?lang=eng&id=p13,,,Default Set,2022-03-10T18:58:13.847Z,2022-03-10T18:58:13.847Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/9?lang=eng&id=p8,,,Default Set,2022-03-10T18:54:17.213Z,2022-03-10T18:54:10.735Z
reference,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/09?lang=eng&id=p14,,,Default Set,2022-03-08T14:32:51.261Z,2022-03-08T14:29:25.380Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/revelations-in-context/joseph-smiths-bible-translation?lang=eng&id=p5,,,Default Set,2022-03-08T14:11:01.399Z,2022-03-08T14:11:01.399Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/revelations-in-context/joseph-smiths-bible-translation?lang=eng&id=p7,,,Default Set,2022-03-08T14:10:19.595Z,2022-03-08T14:10:07.877Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/20?lang=eng&id=p16,,,Default Set,2022-03-06T15:02:07.351Z,2022-03-06T15:01:46.762Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/20?lang=eng&id=p17,,,Default Set,2022-03-06T15:01:55.647Z,2022-03-06T15:01:55.647Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/20?lang=eng&id=p15,,,Default Set,2022-03-06T15:01:42.668Z,2022-03-06T15:01:42.668Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/20?lang=eng&id=p14,,,Default Set,2022-03-06T15:01:39.297Z,2022-03-06T15:01:39.297Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/20?lang=eng&id=p8,,,Default Set,2022-03-06T15:01:19.149Z,2022-03-06T15:01:19.149Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/20?lang=eng&id=p7,,,Default Set,2022-03-06T15:01:14.817Z,2022-03-06T15:01:14.817Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/ex/20?lang=eng&id=p4,,,Default Set,2022-03-06T15:01:07.963Z,2022-03-06T15:01:07.963Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/10?lang=eng&id=p9,,,Default Set,2022-03-06T14:42:57.732Z,2022-03-06T14:42:57.732Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/10?lang=eng&id=p2,,,Default Set,2022-03-06T14:20:46.158Z,2022-03-06T14:20:46.158Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2015/04/why-marriage-why-family?lang=eng&id=p20,,,Default Set,2022-03-05T15:56:56.087Z,2022-03-05T15:56:56.087Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/09?lang=eng&id=p3,,,Default Set,2022-03-05T15:56:21.879Z,2022-03-05T15:56:21.879Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/luke/9?lang=eng&id=p6,,,Default Set,2022-03-02T00:00:35.910Z,2022-03-02T00:00:35.910Z
reference,,<div>Jesus applies these opposing principles at different times in different contexts (see Matthew 12:30).</div>,https://www.churchofjesuschrist.org/study/scriptures/nt/luke/9?lang=eng&id=p50,,,Default Set,2022-02-23T13:34:34.459Z,2022-02-23T13:33:05.846Z
highlight,,,https://www.churchofjesuschrist.org/study/ensign/1974/10/eternalism-vs-secularism?lang=eng&id=p3,,,Default Set,2022-02-23T13:31:34.889Z,2022-02-23T13:31:34.889Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/gen/19?lang=eng&id=p12-p13,,,Default Set,2022-02-20T16:43:22.830Z,2022-02-20T16:43:11.199Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/gen/19?lang=eng&id=p24-p25,,,Default Set,2022-02-20T16:40:41.795Z,2022-02-20T16:40:32.464Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/gen/19?lang=eng&id=p17,,,Default Set,2022-02-20T16:40:12.663Z,2022-02-20T16:40:12.663Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/08?lang=eng&id=p10-p11,,,Default Set,2022-02-20T06:49:05.669Z,2022-02-20T06:49:05.668Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-sunday-school-old-testament-2022/08?lang=eng&id=p5,,,Default Set,2022-02-20T06:41:50.911Z,2022-02-20T06:41:50.911Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-sunday-school-old-testament-2022/08?lang=eng&id=p10,,,Default Set,2022-02-20T06:39:47.245Z,2022-02-20T06:39:47.244Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-sunday-school-old-testament-2022/08?lang=eng&id=p9,,,Default Set,2022-02-20T06:39:36.345Z,2022-02-20T06:39:36.345Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-sunday-school-old-testament-2022/08?lang=eng&id=p8,,,Default Set,2022-02-20T06:39:26.045Z,2022-02-20T06:39:26.045Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/pgp/abr/1?lang=eng&id=p5,,,Default Set,2022-02-13T16:55:06.777Z,2022-02-13T16:55:06.777Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/8?lang=eng&id=p23,,,Default Set,2022-02-07T16:38:36.031Z,2022-02-07T16:38:28.279Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/7?lang=eng&id=p7,,,Default Set,2022-02-04T16:38:06.257Z,2022-02-04T16:38:06.257Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/6?lang=eng&id=p17,,,Default Set,2022-02-04T16:34:29.977Z,2022-02-04T16:34:29.977Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/gen/6?lang=eng&id=p5,,,Default Set,2022-01-23T18:36:52.030Z,2022-01-23T18:36:52.030Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2016/04/opposition-in-all-things?lang=eng&id=p19-p20,,,Default Set,2022-01-16T16:42:21.973Z,2022-01-16T16:42:21.973Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-sunday-school-old-testament-2022/03?lang=eng&id=p4,,,Default Set,2022-01-16T14:57:17.034Z,2022-01-16T14:57:17.034Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-sunday-school-old-testament-2022/03?lang=eng&id=p4,,,Default Set,2022-01-16T14:50:31.242Z,2022-01-16T14:50:31.242Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2016/04/opposition-in-all-things?lang=eng&id=p4,,,Default Set,2022-01-16T14:42:01.869Z,2022-01-16T14:42:01.869Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2016/04/opposition-in-all-things?lang=eng&id=p24,,,Default Set,2022-01-16T14:40:55.203Z,2022-01-16T14:40:55.203Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2016/04/opposition-in-all-things?lang=eng&id=p28,,,Default Set,2022-01-16T14:37:16.892Z,2022-01-16T14:37:16.892Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2016/04/opposition-in-all-things?lang=eng&id=p29,,,Default Set,2022-01-16T14:36:40.417Z,2022-01-16T14:36:40.417Z
highlight,,<div>This also teaches about the tie between agency and faith.</div>,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-sunday-school-old-testament-2022/03?lang=eng&id=p9,,,Default Set,2022-01-16T14:33:13.402Z,2022-01-16T14:32:34.526Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-sunday-school-old-testament-2022/03?lang=eng&id=p3,,,Default Set,2022-01-16T14:31:53.122Z,2022-01-16T14:31:53.122Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/5?lang=eng&id=p11,,,Default Set,2022-01-10T02:41:03.711Z,2022-01-10T02:41:03.711Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/5?lang=eng&id=p6,,,Default Set,2022-01-10T02:40:17.703Z,2022-01-10T02:40:17.703Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/02?lang=eng&id=p2,,,Default Set,2022-01-06T16:34:24.358Z,2022-01-06T16:34:24.358Z
highlight,,"<div>The first chapter isn't a Joseph Smith translation of Genesis 1. It was given as a revelation to Joseph Smith, and Moses 2-8 contains the Joseph Smith Translation of Genesis 1 through 6:13.</div>",https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/01?lang=eng&id=p3,,,Default Set,2022-01-06T14:40:22.802Z,2022-01-06T14:38:59.245Z
reference,,,https://www.churchofjesuschrist.org/study/ensign/1986/01/how-we-got-the-book-of-moses?lang=eng&id=p3,,,Default Set,2022-01-06T14:36:19.862Z,2022-01-06T14:35:53.781Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/01?lang=eng&id=p4,,,Default Set,2021-12-27T22:49:49.794Z,2021-12-27T22:49:39.060Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/01?lang=eng&id=p2,,,Default Set,2021-12-27T19:58:23.017Z,2021-12-27T19:58:23.017Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/01-thoughts?lang=eng&id=p6,,,Default Set,2021-12-27T18:56:44.545Z,2021-12-27T18:56:44.544Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/01-thoughts?lang=eng&id=p5,,,Default Set,2021-12-27T18:56:17.828Z,2021-12-27T18:56:17.672Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/01-thoughts?lang=eng&id=p4,,,Default Set,2021-12-27T18:55:43.357Z,2021-12-27T18:55:43.357Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/intro?lang=eng&id=p4,,,Default Set,2021-12-27T18:51:31.667Z,2021-12-27T18:51:31.667Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/come-follow-me-for-individuals-and-families-old-testament-2022/intro?lang=eng&id=p2,,,Default Set,2021-12-27T18:45:54.981Z,2021-12-27T18:45:54.981Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/nahum/1?lang=eng&id=p3,,,Default Set,2021-12-19T17:15:21.723Z,2021-12-19T17:15:13.571Z
